"Ghafoorunissa (2008). ""Role of trans fatty acids in health and challenges to their reduction in Indian foods."" Asia Pacific Journal of Clinical Nutrition 17: 212-215."	1	"Evidence indicates that dietary trans fatty acids (TFA) obtained from partially hydrogenated vegetable oils (PHVO) increase the risk of coronary heart disease (CHD). Studies have implicated TFA in increasing the risk and incidence of diabetes. Furthermore, TFA may compromise fetal and early infant growth and development. In rats, partial substitution of either linoleic acid (18:2 n-6) with saturated fatty acids (SFA, 6 en %) or SFA with TFA (3 en % from vanaspati) decreased peripheral insulin sensitivity, but these effects were greater in TFA group. Since a large proportion of Indian population is insulin resistant, the TFA content in Indian edible fats/oils and foods should be reduced. Vanaspati (PHVO) provides up to 40% TFA, is used in Indian cooking and in the preparation of commercially fried, processed, bakery, ready-to-eat and street foods. TFA in biscuits and sweets range 30-40 and 6-26% of total fatty acids respectively. There is no regulation on TFA content in vanaspati, bakery fats and shortenings. Reduction in Indian edible fats/oils and foods can be achieved by: a) specifying limits of TFA in vanaspati, bakery fats and shortenings by upgrading technology; b) advocating the substitution of natural plant oils containing lower percent of polyunsaturated fatty acids for PHVO. Indian edible oil industry needs to develop and adopt alternative technologies to produce zero TFA. Consumer education about negative health effects of TFA and providing food based guidelines to reduce TFA consumption in the entire population need to be actively pursued."
"Ghahremanpour, F., et al. (2008). ""Adipose tissue trans fatty acids and risk of coronary artery disease: A case-control study."" Annals of Nutrition and Metabolism 52(1): 24-28."	2	"Background/Aims: Dietary isomeric trans fatty acids (TFAs) are suspected of increasing the risk of coronary artery disease (CAD). To assess the association between adipose tissue levels of TFA, a biomarker of intake and the risk of CAD, we conducted a population-based case-control study. Methods: We studied 105 patients aged 30-73 years with angiographically proven coronary stenosis referred to Tehran Rajaee Cardiovascular Center, and 68 healthy subjects with no history of heart disease. Adipose tissue fatty acids were determined by gas liquid chromatography technique. Results: Total TFAs in adipose tissue were higher in the cases than controls (p < 0.05). When all the subjects were classified into the three groups by tertiles of TFA levels, significant differences (p < 0.01) in LDL cholesterol were found among the three groups. After adjusting for established risk factors and other confounders, the OR of the interquintile of total TFA and trans-18: 1 was 1.41 (95% CI, 1.0-1.8) and 1.32 (95% CI, 1.0-1.8), respectively. Conclusions: These findings suggest that dietary intake of TFA is associated with increase in the risk of CAD. Further, our results show that the high percentage of TFA in adipose tissue of the Iranian population is alarming and that more health policies regarding the TFA content of hydrogenated oil used in Iran should be established. Copyright (C) 2008 S. Karger AG, Basel."
"Ghavami, S., et al. (2012). ""Autophagy regulates trans fatty acid-mediated apoptosis in primary cardiac myofibroblasts."" Biochimica Et Biophysica Acta-Molecular Cell Research 1823(12): 2274-2286."	2	"Trans fats are not a homogeneous group of molecules and less is known about the cellular effects of individual members of the group. Vaccenic acid (VA) and elaidic acid (EA) are the predominant trans monoenes in ruminant fats and vegetable oil, respectively. Here, we investigated the mechanism of cell death induced by VA and EA on primary rat ventricular myofibroblasts (rVF). The MIT assay demonstrated that both VA and EA (200 mu M, 0-72 h) reduced cell viability in rVF (P<0.001). The FACS assay confirmed that both VA and EA induced apoptosis in rVF, and this was concomitant with elevation in cleaved caspase-9, -3 and -7, but not caspase-8. VA and EA decreased the expression ratio of Bcl2:Bax, induced Bax translocation to mitochondria and decrease in mitochondrial membrane potential (Delta psi). BAX and BAX/BAK silencing in mouse embryonic fibroblasts (MEF) inhibited VA and EA-induced cell death compared to the corresponding wild type cells. Transmission electron microscopy revealed that VA and EA also induced macroautophagosome formation in rVF, and immunoblot analysis confirmed the induction of several autophagy markers: LC3-beta lipidation, Atg5-12 accumulation, and increased beclin-1. Finally, deletion of autophagy genes, ATG3 and ATG5 significantly inhibited VA and EA-induced cell death (P<0.001). Our findings show for the first time that trans fat acid (TFA) induces simultaneous apoptosis and autophagy in rVF. Furthermore, TFA-induced autophagy is required for this pro-apoptotic effect. Further studies to address the effect of TFA on the heart may reveal significant translational value for prevention of TFA-linked heart disease. (C) 2012 Elsevier B.V. All rights reserved."
"Gillman, M. W., et al. (1997). ""Margarine intake and subsequent coronary heart disease in men."" Epidemiology 8(2): 144-149."	2	"Margarine is a major source of trans fatty acids, the intake of which has risen since the early 20th century. Some data indicate that consumption of trans fatty acids increases the risk of coronary heart disease (CHD). In 1966-1969, 832 men from the Framingham Study, age 45-64 years and free of CHD, were administered a single 24-hour dietary recall, from which we estimated total daily margarine intake. We calculated CHD cumulative incidence rates and, using proportional hazards regression, CHD incidence rate ratios over 21 years of followup. Mean energy intake was 2,619 kcal; mean margarine intake was 1.8 (range 0-12) tsp per day. There were 267 incident cases of CHD. Age adjusted CHD cumulative incidence rose over categories of margarine intake, hut the increased risk was apparent only in the second half of the follow-up period. Adjusted for age and energy intake, the risk ratio for CHD for each increment of 1 teaspoon per day of margarine was 0.98 [95% confidence interval (CI) = 0.91-1.05] for the first 10 years of follow up and 1.10 (95% CI = 1.04-1.17) for follow-up years 11-21. Adjustment for total fat intake and for cigarette smoking, glucose intolerance, left ventricular hypertrophy, body mass index, blood pressure, physical activity, and alcohol intake did not materially change the results. Butter intake did not predict CHD incidence. These data offer modest support to the hypothesis that margarine intake increases the risk of coronary heart disease."
"Giltay, E. J., et al. (2011). ""Effects of n-3 fatty acids on depressive symptoms and dispositional optimism after myocardial infarction."" American Journal of Clinical Nutrition 94(6): 1442-1450."	0	"Background: In patients who have experienced a myocardial infarction (MI), n-3 (omega-3) PUFA status is low, whereas the risk of depression is increased. Objective: The objective was to assess whether the plant-derived alpha-linolenic acid (ALA) and the fish fatty acids EPA and DHA would improve affective states. Design: In a secondary analysis of the randomized, double-blind, placebo-controlled Alpha Omega Trial, 4116 of 4837 (85.1%) patients (aged 60-80 y; 79.2% men) who had experienced an MI were included. Margarine spreads were used to deliver 400 mg EPA-DHA/d, 2 g ALA/d, both EPA-DHA and ALA, or a placebo for 40 mo. At 40 mo, the endpoints of depressive symptoms (15-item Geriatric Depression Scale) and dispositional optimism (a 4-item questionnaire and the Life Orientation Test-Revised) were analyzed by using a posttest-only design. Results: The 4 randomly assigned groups did not differ in baseline characteristics. ALA supplementation significantly increased plasma cholesteryl ester concentrations of ALA by 69%, and EPA-DHA supplementation increased plasma cholesteryl ester concentrations of EPA and DHA by 61% and 30%, respectively. Depressive symptoms or dispositional optimism did not differ between groups with the use of n-3 fatty acids compared with placebo at the 40-mo follow-up. The standardized mean (+/- SE) differences in depressive symptoms were as follows: for EPA-DHA plus ALA (n = 1009) compared with placebo (n = 1030), -0.025 +/- 0.044 (P = 0.57); for EPA-DHA (n = 1007) compared with placebo, -0.048 +/- 0.044 (P = 0.28); and for ALA (n = 1022) compared with placebo, -0.047 +/- 0.044 (P = 0.29). Conclusions: In patients who had experienced an MI, low-dose EPA-DHA supplementation, ALA supplementation, or a combination of both did not affect depressive symptoms and dispositional optimism. These findings are in accord with those from previous trials in individuals without psychopathology or without severe depressive symptoms. This trial was registered at clinicaltrials. gov as NCT00127452. Am J Clin Nutr 2011; 94: 1442-50."
"Giltay, E. J., et al. (2012). ""No effects of n-3 fatty acid supplementation on serum total testosterone levels in older men: the Alpha Omega Trial."" International Journal of Andrology 35(5): 680-687."	0	"The intake of the n-3 fatty acids alpha-linolenic acid (ALA), acid (EPA) and docosahexaenoic acid (DHA) has been related to testosterone levels in epidemiological analyses. The aim of this study was to assess whether the n-3 fatty acids affects testosterone levels in post-myocardial infarction (MI) patients, who are at risk of testosterone deficiency. In a double-blind, placebo-controlled trial of low-dose supplementation of n-3 fatty acids, we included 1850 male post-MI patients aged 6080 years who participated in the Alpha Omega Trial. Patients were randomly allocated to margarines that provided 400 mg/day of EPADHA (n = 453), 2 mg/day of ALA (n = 467), EPADHA plus ALA (n = 458), or placebo (n = 472). Serum testosterone levels were assessed at baseline and after 41 months using whole day blood samples obtained at the subjects home or at the hospital. Subjects were on average age of 68.4 (SD 5.3) years old and had baseline mean serum total testosterone of 14.8 (SD 5.6) nmol/L. The four randomized groups did not differ for baseline characteristics. ALA, EPADHA, and EPADHA plus ALA supplementation did not affect serum total testosterone compared to placebo. Moreover, n-3 fatty acid supplementation did not affect the risk of incident testosterone deficiency (n = 76 with total testosterone <8.0 nmol/L). We conclude that n-3 fatty acids supplementation did not affect serum total testosterone in men who had had a MI."
"Ginsberg, H. N. (2000). ""Nonpharmacologic management of low levels of high-density lipoprotein cholesterol."" American Journal of Cardiology 86(12A): 41L-45L."	1	"Several nonpharmacologic approaches can effectively increase low serum levels of high-density lipoprotein cholesterol (HDL-C), including weight control, specific nutritional choices, exercise, alcohol consumption, and smoking cessation. Increased visceral fat is inversely associated with HDL-C in both men and women. During weight reduction, HDL-C, HDL2-C, and apolipoprotein A-1 (apo A-1) tend to decrease, but levels increase with sustained weight loss. Overall, weight cycling is not detrimental in terms of serum lipids. Increasing monounsaturated fat intake and reducing carbohydrates increases HDL-C levels. Lowering trans-fatty acid intake also improves serum lipids. A very low-fat diet combined with stress-lowering lifestyle changes has been shown to cause regression of coronary artery disease. Moderate alcohol consumption, even in diabetic patients, and smoking cessation can increase serum HDL-C levels. (C) 2000 by Excerpta Medica, Inc."
"Gladine, C., et al. (2011). ""Preservation of micronutrients during rapeseed oil refining: A tool to optimize the health value of edible vegetable oils? Rationale and design of the Optim'Oils randomized clinical trial."" Contemporary Clinical Trials 32(2): 233-239."	1	"Numerous micronutrients naturally abundant in oilseeds prevent the risk of cardiovascular diseases by reducing cholesterolemia and oxidative stress. These micronutrients include phytosterols and various antioxidants such as polyphenols, tocopherols and coenzyme Q10/Q9 but most of them are lost during the oilseed oil refining. The main objective of the Optim'Oil project was to modify the processes of oil refining in order to reduce the lost of micronutrients. Two clinical trials (cross-over, monocentric, randomized, double-blind and controlled) were designed to investigate the effect of an optimized rapeseed oil 1) on cardiovascular biomarkers (long-term study) and 2) on oxidative stress parameters (post-prandial study). For the long-term study, 59 volunteers ingested daily 20 g of oil and 22 g of margarine (optimized or standard) for 2 periods of 3 weeks separated by a 3-week wash-out period. Blood samples were collected at the beginning and at the end of each period. For the post-prandial study, a sub-group of 16 volunteers came fasted at the laboratory and took 300 mL of a test meal containing 60% of the optimized or standard oils. Blood samples were collected before and during 6 h after the test meal intake. In comparison with the standard oil and margarine, the optimized oil and margarine exhibit as expected an increased content of phytosterol (+ 22%). polyphenols (x11), tocopherols (+ 131%) and coenzyme Q10/Q9 ( + 165%). Overall, conditions of this study were relevant to investigate the effect of the optimized rapeseed oil and margarine on the cardiovascular risk and the oxidative stress. (C) 2010 Elsevier Inc. All rights reserved."
"Gladine, C., et al. (2013). ""Optimized rapeseed oil enriched with healthy micronutrients: a relevant nutritional approach to prevent cardiovascular diseases. Results of the Optim'Oils randomized intervention trial."" Journal of Nutritional Biochemistry 24(3): 544-549."	0	"Rapeseeds are naturally rich in cardioprotective micronutrients but refining leads to substantial losses or the production of undesirable compounds. The Optim'Oils European project proposed innovative refining conditions to produce an optimized rapeseed oil enriched in micronutrients and low in trans linolenic acid. We aimed to investigate cardioprotective properties of this Optimized oil. In a randomized, double-blind, controlled, cross-over study, 59 healthy normolipidaemic men consumed either Optimized or Standard rapeseed oils (20 g/d) and margarines (22 g/d) for 3 weeks. The Optimized oil reduced the trans FA concentration (p = 0.009) and increased the contents of alpha-tocopherol (p = 0.022) and coenzyme Q10 (p<0.001) in comparison with the Standard oil. Over the 3-week trial, Total-/HDL-cholesterol and LDL-/HDL-cholesterol were increased by 4% (p<0.05) with the Standard oil consumption whereas none of them rose with the Optimized rapeseed oil which increased the HDL-cholesterol and ApoA1 plasma content (+ 2%, NS and +3%, p<0.05 respectively). The effects observed on the plasma HDL-cholesterol levels (p = 0.059), the Total-/HDL-cholesterol ratio (p = 0.092), and on the ApoA1 concentrations (p = 0.060) suggest an improvement of the cholesterol profile with the Optimized rapeseed oil. Finally, the Optimized oil reduced the plasma content of LDLox (-6%, NS), this effect being significantly different from the Standard oil (p = 0.050). In conclusion, reasonable intake of an Optimized rapeseed oil resulting from innovative refining processes and enriched in cardioprotective micronutrients represent a relevant nutritional approach to prevent the risk of cardiovascular diseases by improving the cholesterol profile and reducing LDL oxidation. (C) 2013 Elsevier Inc. All rights reserved."
"Glew, R. H., et al. (2006). ""Trans fatty acids and conjugated linoleic acids in the milk of urban women and nomadic Fulani of northern Nigeria."" Clinica Chimica Acta 367(1-2): 48-54."	1	"Background: Trans fatty acids (TFAs) and conjugated linoleic acids (CLAs) are present in dairy products and human milk and can have detrimental and beneficial effects in humans. The content of TFAs and CLAs in milk is determined largely by the diet of the mother. Methods: We compared the proportions of TFAs and CLAs in the milk of rural Fulani in northern Nigeria who consume dairy products to that of women living in an urban center who consume little in the way of dairy products. Lactating Fulani women (n=41) and women residing in the city of Jos, Nigeria (n=41) were recruited into the study. We predicted that the milk of the Fulani pastoralists would contain higher amounts of TFAs and CLAs compared to their urban counterparts. Results: The mean total TFA proportions for the Fulani and urban women were 0.22% and 0.34%, respectively, and were not significantly different. The percentages of CLAs in milk fat were not different between rural and urban women (0.16% vs 0.14%). These TFA and CLA values were 4- to 10-fold lower than for milk of women elsewhere in the world. Conclusions: The percentages of TFAs and CLAs in milk were not different between rural and urban dwellers in northern Nigeria whose diets differ greatly in the amounts of dairy products they contain. However, the fact that the percentages of TFAs and CLAs in the milk of Nigerian women were much lower than the percentages reported from other parts of the world may have implications for the long-term growth and development of infants in the northern Nigeria and elsewhere in the Western Sahel. (c) 2006 Elsevier B.V. All rights reserved."
"Glew, R. H., et al. (2010). ""Lipid Profiles and trans Fatty Acids in Serum Phospholipids of Semi-nomadic Fulani in Northern Nigeria."" Journal of Health Population and Nutrition 28(2): 159-166."	1	"The Fulani are semi-nomadic pastoralists of West Africa whose diet, culture, and economy are centred on cattle. Previous studies have shown that the Fulani of northern Nigeria derive 50% of their total calories from fat and 30% of their calories from milk, cheese, yogurt, and butter oil that contain significant amounts of trans fatty acids (TFAs), primarily vaccenic acid, which raise total serum cholesterol and low-density lipoprotein-cholesterol (LDL-C), and lower high-density lipoprotein-cholesterol (HDL-C). The study was conducted to know how the consumption of relatively large amounts of dairy products by adult Fulani affected the TFA content of their serum phospholipids. Blood samples were collected from 22 male and 29 female Fulani, aged 35-60 years, who were living in rural areas of Gombe state in northeastern Nigeria. The total serum phospholipid fraction was isolated, and its fatty acid composition was determined. Surprisingly, vaccenic acid was not detected, and three other TFAs-18:1-t6, 18:1-t9, and 18:2-t9,t12-together accounted for only 0.16% of the total fatty acid. The mean serum total cholesterol, LDL-C, and triglyceride concentrations of the subjects were within the normal range for populations in developed countries; however, at 32 mg/dL, the mean serum HDL-C concentration of the Fulani males was slightly below the lower limit of the reference range. No correlations were observed between the total TFA percentage or that of the three individual TFAs and any of the parameters of the serum lipid profile. These findings indicate that, with respect to TFAs at least, the fatty acid pattern of the serum phospholipids of Fulani pastoralists does not reflect the high TFA content of their traditional diet. Despite the consumption of rumenic acid-rich dairy products, for unknown reasons, the semi-nomadic Fulani manage to maintain a low level of TFAs in their blood and a relatively healthful serum lipid profile. While the mechanism that accounts for this disconnect between the consumption of TFAs by Fulani pastoralists and the proportion of TFAs in their serum phospholipids is obscure, possibilities include discrimination against nimenic acid during the process of triglyceride synthesis and chylomicron synthesis in the intestine and the preferential oxidation of TFAs by Fulani the people compared to other ethnic groups."
"Gokce, R., et al. (2000). ""Effects of dietary oils on lipoproteins, lipid peroxidation and thromboxane A(2) production in chicks."" Turkish Journal of Veterinary & Animal Sciences 24(5): 473-478."	0	"The effects of some commonly consumed oils on plasma lipids, lipid peroxidation and thromboxane A(2) (TXA(2)) production in chicks were studied. A total of 150 1-day-old chicks were divided into 5 groups and selected as butter, margarine, sunflower oil. olive oil and corn oil groups. The oils were added to their chow as 5% (w/w) at the beginning and 7% at the end. After a period of 45 days, blood samples were obtained from the vena axillaris. Then, plasma levels of total cholesterol, HDL-C. HDL2-C, HDS-C. LDL-C, thiobarbutiric acid reactive substrates (TBARS) as malondialdehyde (MDA) and TxA(2) were measured, The results indicated that total cholesterol, HDL-C. HDL3-C and TxA(2) levels were highest in the butter group whereas HDL2-C was highest in the olive oil group. The lowest HDL2-C was in the margarine group and the second lowest level was in the butter group. TEARS levels were highest in the corn oil group, lowest in the butter group and increased in the order butter<margarine<olive oil<sunflower oil<corn oil. Our findings show that unsaturated fats added to the chow of chicks are more peroxidated in their blood than saturated ones. The effect of this peroxidation on the meat of chicks and on those who eat them is not known. On the other hand. in spite of the fact that the metabolism of lipids, lipoproteins and TxA(2) might be somewhat different from those in humans, these findings can be regarded as a guide for humans. It may be speculated that although unsaturated fats do not contain cholesterol they constitute a risk factor for many diseases including atherosclerosis, due to their low resistance to lipid peroxidation. On the other hand, although saturated fats constitute a risk factor for atherosclerosis due to their high cholesterol and saturated fatty acids contents, they are beneficial for humans due to their high resistance to lipid peroxidation. Therefore, in evaluating the consumption of fats, these 2 points must be taken into account In addition, olive oil is the most resistant oil to lipid peroxidation among unsaturated oils and the low level of HDL2-C in the margarine group is interesting with respect to atherosclerosis. Also, our unexpected finding which shows that TxA(2) production is higher in animals fed saturated fats than in those fed unsaturated ones needs to be investigated."
"Golay, P. A., et al. (2009). ""Streamlined Methods for the Resolution and Quantification of Fatty Acids Including Trans Fatty Acid Isomers in Food Products by Gas Chromatography."" Journal of Aoac International 92(5): 1301-1309."	0	"To support labeling, claims, and authenticity of food products, industry needs reliable methods for the analysis of fatty acids, including trans fatty acids (TFA). In finished products, precise quantification of TFA can be problematic due to the occurrence of various positional and geometrical isomers originating from different sources, such as animal fats or processed vegetable oils and fats. The risk of underestimating TFA amounts is particularly high when inappropriate GC conditions are used. Complex sample preparation procedures involving purification of TFA isomers by silver ion chromatography have been well-documented and used for research purposes. However, in the food industry, time and cost constraints do not permit multiple analytical steps; therefore, streamlined methods are necessary. Direct methods include preparation of fatty acid methyl esters directly from food samples without prior extraction. The appropriate resolution is obtained using high-resolution GC with a highly polar 100 m capillary column, and quantification is achieved using experimentally determined response. We found that it is possible to quantify TFA in the range of 0.01 to 5.00 g/100 g of lipids in a wide range of food products. In addition, the use of direct transmethylation, response factors, and high-resolution GC allow accurate quantification of other fatty acids, including polyunsaturated and long-chain polyunsaturated fatty acids."
"Gong, Y. S., et al. (2007). ""Characterizing quality of rendered duck fat compared to other fats and oils."" Journal of Food Quality 30(2): 169-186."	0	"The characteristics of rendered duck fat (RDF) were compared to commercial sources of soybean oil, lard, tallow, butter and olive oil. RDF was highly susceptible to lipid oxidation during storage compared to the other fats and oils. However 0.005% tert-butyl hydroquinone delayed the onset of lipid oxidation to an extent that was comparable to the lag phase observed in the commercial fats and oils. Positive attributes of RDF included a relatively high oleic acid content and low saturated fat content. Undesirable attributes of RDF included a lack of conjugated linoleic acid (CLA) and intermediate levels of trans fatty acids (TFA) compared to the other lipid sources. Decreasing the time and temperature of rendering decreased the TFA content in RDF. Around one-half of the TFA content in RDF was vaccenic acid which is converted to CLA after ingestion."
"Gonzalez, L., et al. (2014). ""Effect of supplementing different oils: Linseed, sunflower and soybean, on animal performance, carcass characteristics, meat quality and fatty acid profile of veal from ""Rubia Gallega"" calves."" Meat Science 96(2): 829-836."	0	"The fatty acid (FA) composition of longisimus dorsi (LD) and subcutaneous fat (SCF) from Rubia Gallega (RG) calves was compared for three dietary oil sources (linseed, LO; sunflower, SFO or soybean, SYO). Oils were added (4.5%) to a commercial concentrate and no differences on animal performance, carcass characteristics or meat quality among diets were noted. Total n-3 polyunsaturated FA (PUFA) increased in LD and SCF when feeding LO diet (P<0.001). The trans(t) FA profiles were dominated by t11-18:1, except when feeding SFO diet, where Sigma t6- to t10-18:1 exceeded t11-18:1 leading the highest (Sigma t6-to t10-18:1)/t11-18:11 ratio in LD (P<0.05). The overall changes in n-3 PUFA and t18:1 when feeding LO and SYO could be viewed as positive for human health, but quantitatively it was apparent that most dietary PUPA were completely biohydrogenated. Inhibiting PUFA biohydrogenation will be an important next step to improve the FA composition of RG cattle. (C) 2013 Elsevier Ltd. All rights reserved."
"Gopinath, B., et al. (2011). ""Dietary Intake of Cholesterol Is Positively Associated and Use of Cholesterol-Lowering Medication Is Negatively Associated with Prevalent Age-Related Hearing Loss."" Journal of Nutrition 141(7): 1355-1361."	0	"We aimed to assess associations between dietary intake of fats (saturated and monounsaturated fats and cholesterol) and certain food groups (butter, margarine, and nuts) with the prevalence, incidence, and progression of age-related hearing loss. We also aimed to investigate the link between serum lipids and cholesterol-lowering medication (statins) and hearing loss. The Blue Mountains Hearing Study is a population-based survey of age-related hearing loss. Hearing loss was measured in 2956 participants (aged >= 50 y) and was defined as the pure-tone average (PTA) of frequencies 0.5, 1.0, 2.0, and 4.0 kHz > 25 dB hearing level (PTA(0.5-4kHz)). Dietary data were collected using a semiquantitative FFQ. After multivariable adjustment, the likelihood of prevalent hearing loss increased from the lowest (reference) to the highest quartile of dietary cholesterol intake (P-trend = 0.04). Among persons self-reporting statin use (n = 274), a 48% reduced odds of prevalent hearing loss was observed after multivariable adjustment [OR = 0.52 (95% CI = 0.29-0.93)]. Participants in the second and 3rd quartiles of dietary monounsaturated fat intake compared with those in the first quartile (reference) had a significantly reduced risk of hearing loss progression 5 y later [multivariable-adjusted OR = 0.39 (95% CI = 0.21-0.71)] and [OR = 0.51 (95% CI = 0.29-0.91)], respectively. Our results suggest that a diet high in cholesterol could have adverse influences on hearing, whereas treatment with statins and consumption of monounsaturated fats may have a beneficial influence. J. Nutr. 141: 1355-1361, 2011."
"Grafenauer, S. J., et al. (2013). ""Baseline dietary patterns are a significant consideration in correcting dietary exposure for weight loss."" European Journal of Clinical Nutrition 67(4): 330-336."	0	"BACKGROUND/OBJECTIVES: Dietary pattern studies are traditionally the domain of epidemiological research. From a clinical perspective, there is a need to explore the effects of changing food and dietary patterns of individuals. The aim was to identify patterns of food choice in the context of a clinical weight loss trial. Cluster analysis based on reported serves of food groups revealed dietary patterns informative for the clinical setting. SUBJECTS/METHODS: Cluster analysis was conducted using diet history data from two clinical trials at baseline, and outcomes at 3 months were reviewed based on these clusters (n = 231). The cluster solution was analysed using defined food groups in serves and with respect to clinical parameters and requirements for selected nutrients. RESULTS: Two distinct dietary patterns were identified from the reported baseline dietary intakes. Subjects in Cluster 1 reported food patterns characterised by higher intakes of low-fat dairy and unsaturated oils and margarine and were generally more closely aligned to food choices encouraged in national dietary guidelines. Subjects in Cluster 2 reported a dietary pattern characterised by non-core foods and drinks, higher-and medium-fat dairy foods, fatty meats and alcohol. At 3 months, Cluster 2 subjects reported greater reductions in energy intake (-5317 kJ; P<0.001) and greater weight loss (-5.6 kg; P<0.05) compared with Cluster 1. CONCLUSIONS: Overweight subjects with reported dietary patterns similar to dietary guidelines at baseline may have more difficulty in reducing energy intake than those with poor dietary patterns. Correcting exposure to non-core foods and drinks was key to successful weight loss. European Journal of Clinical Nutrition (2013) 67, 330-336; doi:10.1038/ejcn.2013.26; published online 13 February 2013"
"Griguol, V., et al. (2007). ""Review of the levels of trans fatty acids reported in different food products."" Grasas Y Aceites 58(1): 87-98."	1	"In this paper a comprehensive review of trans-fatty acid levels reported in different types of food products is offered. The lowest levels are found in some types of bread (0,1%) while the highest levels (up to 40%) are found in fried potatoes. Some foods like shortenings, cakes and pastries may have up to 30% of these fatty acids. In milk and dairy products the reported levels are between 1.50% and 5.20%, in meat and derived products between 0.20% and 21,30%; in chocolates from 0% to 15, 70%. The greatest variability is found in margarines, where a variety has been reported from ""trans-free products"" to products containing up to 34.30%. In relation to the trans-fatty acid profile, 18:1t is the most abundant fatty acid found in the majority of foods, followed by C18:2t, C18:3t, C18:1t y C14:1t. Due to the negative health effects of these fatty acids, there is a trend to reduce their levels in food products and to include them in the nutritional label of food packaging."
"Grimm, M. O. W., et al. (2012). ""Trans fatty acids enhance amyloidogenic processing of the Alzheimer amyloid precursor protein (APP)."" Journal of Nutritional Biochemistry 23(10): 1214-1223."	0	"Hydrogenation of oils and diary products of ruminant animals leads to an increasing amount of trans fatty acids in the human diet. Trans fatty acids are incorporated in several lipids and accumulate in the membrane of cells. Here we systematically investigate whether the regulated intramembrane proteolysis of the amyloid precursor protein (APP) is affected by trans fatty acids compared to the cis conformation. Our experiments clearly show that trans fatty acids compared to cis fatty acids increase amyloidogenic and decrease nonamyloidogenic processing of APP, resulting in an increased production of amyloid beta (A beta) peptides, main components of senile plaques, which are a characteristic neuropathological hallmark for Alzheimer's disease (AD). Moreover, our results show that oligomerization and aggregation of A beta are increased by trans fatty acids. The mechanisms identified by this in vitro study suggest that the intake of trans fatty acids potentially increases the AD risk or causes an earlier onset of the disease. (C) 2012 Elsevier Inc. All rights reserved."
"Gulliford, M. C. and O. C. Ukoumunne (2001). ""Determinants of glycated haemoglobin in the general population: associations with diet, alcohol and cigarette smoking."" European Journal of Clinical Nutrition 55(7): 615-623."	0	"Objective: We evaluated cigarette smoking, alcohol intake and consumption of different foods as determinants of glycated haemoglobin in a general population sample. Design: Cross-sectional survey. Setting: England. Subjects: Representative sample of 15 809 adults aged 16 y and older. Data analysed for 9772 non-diabetic, white European subjects. Main outcome measures: Glycated haemoglobin (GHb). Analyses were adjusted for age, sex, body mass index (BMI), waist-hip circumference ratio, activity level, and educational attainment. Results: After adjusting for confounding, GHb was 0.277% (95% confidence interval 0.218 to 0.336) higher in current smokers of 20 or more per day, compared with non-smokers. GHb was 0.189% (0.101 to 0.277) lower in those drinking 42 or more units of alcohol per week than in non-drinkers. GHb was not associated with frequency of consumption of pulses, fruit, vegetables and salads, cakes, bread or confectionery. GHb was higher in subjects who took sugar in tea (0.051%, 0.015 to 0.087%) or in coffee (0.069%, 0.034 to 0.105%). GHb was higher in subjects who used solid fat for cooking (0.082%, 0.022 to 0.142%), or who drank whole rather than reduced-fat milk (0.088%, 0.036 to 0.140%), or used butter or hard margarine rather than low-fat spreads (0.075%, 0.029 to 0.121%). Conclusions: In the general population, higher GHb may be associated with cigarette smoking, or frequent consumption of fat-containing foods. Consumption of alcohol may be associated with lower GHb. Sponsorship: None."
"Gupta, A. and N. B. Bowden (2013). ""Separation of cis-Fatty Acids from Saturated and trans-Fatty Acids by Nanoporous Polydicyclopentadiene Membranes."" Acs Applied Materials & Interfaces 5(3): 924-933."	0	"This article describes the separation of mixtures of fatty acid salts using a new organic solvent nanofiltration membrane based on polydicyclopentadiene (PDCPD). Mixtures of free fatty acids could not be separated by the membranes because they permeated at similar rates. When triisobutylamine was added to the fatty acids, the cis-fatty acid salts (oleic, petroselinic, vaccenic, linoleic, and linolenic acid) had slower permeation though the membranes than saturated (stearic acid) and trans-fatty acid (elaidic acid) salts. The reason for the difference in permeation was due to the formation of stable salt pairs between the amine and fatty acids that increased their cross-sectional areas. The fatty acid salts derived from saturated and trans-fatty acids were smaller than the critical area cutoff for the PDCPD membranes, so they readily permeated. In contrast, the fatty acid salts derived from the cis-fatty acids had critical areas larger than critical area cutoff of the PDPCD membranes and had slowed permeation. The partitioning coefficients of fatty acids and fatty acid salts were investigated to demonstrate that they were not responsible for the difference in permeation. The use of pressure was investigated to greatly accelerate the permeation through the membranes. For a solvent mixture of 35/65 (v/v) toluene/hexanes, the permeation of solvent was approximately 39 L m(-2) h(-1). This value is similar to values reported for permeation through membranes used in industry. The separation of a mixture of fatty acids based on the composition of soybean oil was investigated using pressure. The saturated fatty acid salts were almost completely removed from the cis-fatty acid salts when iBu(3)N was used as the amine to form the salt pairs. The separation of the cis-fatty acids found in soybean oil was investigated with Pr3N as the amine. The oleic acid salt (oleic acid has one cis double bond) preferentially permeated the membrane while the linoleic (two cis double bonds) and linolenic (three cis double bonds) salts were partly retained. The separation of fatty acids using membranes may have real applications in industry to purify fatty acids on a large scale."
